SalesKey,DateKey,ProductKey,CustomerKey,RegionKey,UnitsSold,UnitPrice,DiscountPct,CostPerUnit,ReturnFlag,GrossRevenue,NetRevenue,TotalCost,Profit,RevenueLeakage
297,20201015,P001,C00344,2,8,214,30,150.59,0,1712,1198.4,1204.72,-6.32,0
298,20230113,P006,C00015,2,7,1615,25,898.34,1,11305,8478.75,6288.38,2190.37,8478.75
299,20210830,P005,C00414,2,3,1486,0,868.98,0,4458,4458,2606.94,1851.06,0
300,20240211,P006,C00570,3,7,1735,20,1072.7,1,12145,9716,7508.9,2207.1,9716
301,20231127,P007,C00207,4,10,116,20,72.38,0,1160,928,723.8,204.2,0
302,20250629,P005,C00503,3,11,320,0,232.93,0,3520,3520,2562.23,957.77,0
303,20220608,P006,C00489,1,4,630,25,406.03,1,2520,1890,1624.12,265.88,1890
304,20220809,P006,C00318,2,11,554,30,431.22,1,6094,4265.8,4743.42,-477.62,4265.8
305,20230826,P001,C00074,4,8,1678,30,1198.37,0,13424,9396.8,9586.96,-190.16,0
306,20250605,P010,C00022,4,3,344,30,206.79,0,1032,722.4,620.37,102.03,0
307,20240819,P008,C00455,3,1,248,5,180.67,0,248,235.6,180.67,54.93,0
308,20211115,P007,C00039,2,6,1450,15,1183.17,0,8700,7395,7099.02,295.98,0
309,20241206,P008,C00113,5,1,1074,0,612.83,0,1074,1074,612.83,461.17,0
310,20250731,P007,C00168,2,6,343,25,208.87,0,2058,1543.5,1253.22,290.28,0
311,20240113,P003,C00378,3,11,486,20,330,0,5346,4276.8,3630,646.8,0
312,20240906,P005,C00409,3,3,1675,25,1327.28,1,5025,3768.75,3981.84,-213.09,3768.75
313,20240101,P005,C00056,4,1,1579,0,1099.28,0,1579,1579,1099.28,479.72,0
314,20210827,P003,C00448,3,10,751,20,519.39,0,7510,6008,5193.9,814.1,0
315,20210725,P007,C00276,3,2,279,10,179.83,0,558,502.2,359.66,142.54,0
316,20200620,P004,C00304,1,11,347,30,197.23,0,3817,2671.9,2169.53,502.37,0
317,20200706,P010,C00402,1,2,1253,15,689.06,1,2506,2130.1,1378.12,751.98,2130.1
318,20220302,P002,C00083,3,12,1615,25,1327.43,0,19380,14535,15929.16,-1394.16,0
319,20230426,P004,C00539,2,1,1785,20,1079.45,0,1785,1428,1079.45,348.55,0
320,20220513,P003,C00322,2,3,1072,25,731.79,1,3216,2412,2195.37,216.63,2412
321,20240603,P001,C00489,3,7,653,30,340.01,0,4571,3199.7,2380.07,819.63,0
322,20240417,P009,C00503,5,7,1161,30,948.86,0,8127,5688.9,6642.02,-953.12,0
323,20231202,P009,C00233,2,8,912,10,506.68,0,7296,6566.4,4053.44,2512.96,0
324,20230309,P009,C00500,1,10,1321,5,665.94,1,13210,12549.5,6659.4,5890.1,12549.5
325,20200815,P005,C00291,4,10,1489,30,856.75,0,14890,10423,8567.5,1855.5,0
326,20200617,P009,C00427,1,9,1338,5,707.09,1,12042,11439.9,6363.81,5076.09,11439.9
327,20250424,P006,C00515,3,10,1225,10,987.82,1,12250,11025,9878.2,1146.8,11025
328,20250703,P010,C00445,1,7,1041,30,691.65,0,7287,5100.9,4841.55,259.35,0
329,20210214,P007,C00232,2,2,1515,15,828.04,0,3030,2575.5,1656.08,919.42,0
330,20240925,P004,C00122,5,2,281,30,141.05,0,562,393.4,282.1,111.3,0
331,20241016,P009,C00011,2,5,944,15,756.04,0,4720,4012,3780.2,231.8,0
332,20200926,P004,C00195,3,5,725,5,514.57,0,3625,3443.75,2572.85,870.9,0
333,20200323,P003,C00504,2,2,1099,5,811.37,0,2198,2088.1,1622.74,465.36,0
334,20250824,P008,C00034,3,2,449,0,288.29,0,898,898,576.58,321.42,0
335,20210325,P009,C00238,4,3,1520,0,1231.95,0,4560,4560,3695.85,864.15,0
336,20251129,P002,C00118,5,6,1324,25,1119.47,0,7944,5958,6716.82,-758.82,0
337,20210920,P010,C00292,5,1,857,25,553.19,1,857,642.75,553.19,89.56,642.75
338,20241214,P001,C00195,1,8,466,30,314.71,1,3728,2609.6,2517.68,91.92,2609.6
339,20220714,P005,C00361,3,7,1479,25,1019.28,0,10353,7764.75,7134.96,629.79,0
340,20231031,P007,C00065,4,3,1110,25,679.65,0,3330,2497.5,2038.95,458.55,0
341,20250220,P007,C00493,2,8,1524,30,1253.02,1,12192,8534.4,10024.16,-1489.76,8534.4
342,20250217,P004,C00486,2,4,645,5,541.05,0,2580,2451,2164.2,286.8,0
343,20200319,P003,C00233,5,9,1724,0,939.98,0,15516,15516,8459.82,7056.18,0
344,20251116,P011,C00398,5,3,465,20,326.74,1,1395,1116,980.22,135.78,1116
345,20220520,P009,C00495,2,6,1111,0,912.41,1,6666,6666,5474.46,1191.54,6666
346,20250919,P003,C00153,4,8,1637,25,991.26,0,13096,9822,7930.08,1891.92,0
347,20221229,P008,C00435,1,11,375,10,192.92,0,4125,3712.5,2122.12,1590.38,0
348,20251224,P001,C00264,4,9,356,5,296.23,1,3204,3043.8,2666.07,377.73,3043.8
349,20200524,P001,C00196,2,11,1346,0,851.28,1,14806,14806,9364.08,5441.92,14806
350,20231018,P007,C00333,2,3,988,0,627.43,0,2964,2964,1882.29,1081.71,0
351,20200612,P006,C00562,4,9,604,5,345.77,0,5436,5164.2,3111.93,2052.27,0
352,20201219,P005,C00105,2,12,300,25,183.55,0,3600,2700,2202.6,497.4,0
353,20240829,P010,C00213,4,4,1549,20,777.28,0,6196,4956.8,3109.12,1847.68,0
354,20220410,P005,C00005,5,6,785,10,621.11,0,4710,4239,3726.66,512.34,0
355,20251224,P011,C00369,1,7,332,20,200.5,0,2324,1859.2,1403.5,455.7,0
356,20201112,P003,C00463,1,10,100,10,59.4,0,1000,900,594,306,0
357,20230611,P010,C00596,3,12,1460,0,752.28,0,17520,17520,9027.36,8492.64,0
358,20231221,P011,C00500,3,4,1603,30,1003.73,0,6412,4488.4,4014.92,473.48,0
359,20250716,P003,C00338,5,5,1690,20,1274.74,1,8450,6760,6373.7,386.3,6760
360,20230107,P012,C00219,5,7,1302,20,822.66,0,9114,7291.2,5758.62,1532.58,0
361,20250308,P004,C00584,3,4,1550,30,853.9,1,6200,4340,3415.6,924.4,4340
362,20210919,P001,C00042,1,7,441,20,320.04,0,3087,2469.6,2240.28,229.32,0
363,20241127,P009,C00063,1,1,1203,10,644.27,0,1203,1082.7,644.27,438.43,0
364,20210708,P001,C00284,5,8,441,25,360.51,1,3528,2646,2884.08,-238.08,2646
365,20250928,P010,C00284,1,2,437,5,349.24,1,874,830.3,698.48,131.82,830.3
366,20210614,P006,C00270,4,8,707,0,449.14,0,5656,5656,3593.12,2062.88,0
367,20210816,P009,C00229,3,9,349,25,237.51,0,3141,2355.75,2137.59,218.16,0
368,20200903,P007,C00146,4,6,799,25,657.88,0,4794,3595.5,3947.28,-351.78,0
369,20200504,P011,C00393,4,2,1107,5,700.37,0,2214,2103.3,1400.74,702.56,0
370,20200403,P011,C00380,2,1,793,5,503.12,0,793,753.35,503.12,250.23,0
371,20220808,P011,C00346,5,8,946,15,787.54,0,7568,6432.8,6300.32,132.48,0
372,20250417,P011,C00157,3,1,605,15,357.48,1,605,514.25,357.48,156.77,514.25
373,20220609,P008,C00291,4,3,1262,10,871.88,0,3786,3407.4,2615.64,791.76,0
374,20210120,P007,C00516,4,3,1147,25,819.38,0,3441,2580.75,2458.14,122.61,0
375,20240212,P004,C00546,5,12,1473,15,1065.75,0,17676,15024.6,12789,2235.6,0
376,20220707,P004,C00426,1,6,1184,0,722.62,1,7104,7104,4335.72,2768.28,7104
377,20200625,P012,C00581,1,3,1016,0,777.39,1,3048,3048,2332.17,715.83,3048
378,20240123,P005,C00509,5,11,745,10,563.23,1,8195,7375.5,6195.53,1179.97,7375.5
379,20240629,P010,C00550,4,1,1018,25,622.58,0,1018,763.5,622.58,140.92,0
380,20220305,P011,C00313,2,2,1184,10,821.33,1,2368,2131.2,1642.66,488.54,2131.2
381,20240905,P007,C00137,5,6,1089,20,728.7,0,6534,5227.2,4372.2,855,0
382,20221208,P001,C00145,1,12,1701,30,1187.18,0,20412,14288.4,14246.16,42.24,0
383,20240406,P002,C00068,4,11,1091,5,622.58,0,12001,11400.95,6848.38,4552.57,0
384,20221214,P001,C00535,4,8,1138,5,581.79,1,9104,8648.8,4654.32,3994.48,8648.8
385,20250816,P008,C00201,1,3,273,25,193.36,0,819,614.25,580.08,34.17,0
386,20210720,P007,C00094,5,12,1424,20,1067.52,0,17088,13670.4,12810.24,860.16,0
387,20210314,P004,C00164,1,8,1347,10,730.83,0,10776,9698.4,5846.64,3851.76,0
388,20240414,P004,C00469,2,1,1792,15,1188.71,1,1792,1523.2,1188.71,334.49,1523.2
389,20250925,P009,C00361,1,1,524,30,384.15,0,524,366.8,384.15,-17.35,0
390,20200603,P003,C00057,3,11,512,0,273.82,1,5632,5632,3012.02,2619.98,5632
391,20220721,P006,C00524,2,1,1029,15,784.15,0,1029,874.65,784.15,90.5,0
392,20200221,P002,C00113,1,1,532,5,327.77,0,532,505.4,327.77,177.63,0
393,20210113,P008,C00020,2,6,169,15,110.97,0,1014,861.9,665.82,196.08,0
394,20210326,P010,C00211,2,6,561,10,286.34,0,3366,3029.4,1718.04,1311.36,0
395,20220919,P010,C00213,2,11,1210,0,904.51,0,13310,13310,9949.61,3360.39,0
396,20230529,P002,C00342,4,1,1569,10,1087.98,1,1569,1412.1,1087.98,324.12,1412.1
397,20210609,P009,C00082,4,1,544,0,451.77,1,544,544,451.77,92.23,544
398,20200601,P008,C00463,1,5,1549,15,1231.65,1,7745,6583.25,6158.25,425,6583.25
399,20230315,P006,C00286,1,2,901,0,705.68,0,1802,1802,1411.36,390.64,0
400,20220325,P012,C00261,5,11,188,0,125.97,0,2068,2068,1385.67,682.33,0
401,20250404,P008,C00318,1,4,405,25,207.38,0,1620,1215,829.52,385.48,0
402,20220913,P002,C00261,3,1,996,25,845.11,0,996,747,845.11,-98.11,0
403,20230512,P002,C00035,3,4,1468,20,754.15,1,5872,4697.6,3016.6,1681,4697.6
404,20211123,P012,C00438,1,1,1099,15,601.66,1,1099,934.15,601.66,332.49,934.15
405,20231019,P008,C00292,1,2,187,25,140.37,0,374,280.5,280.74,-0.24,0
406,20230625,P003,C00125,2,11,472,30,331.65,1,5192,3634.4,3648.15,-13.75,3634.4
407,20200715,P008,C00423,2,11,1664,10,1058.31,0,18304,16473.6,11641.41,4832.19,0
408,20200403,P012,C00209,5,1,1170,10,603.85,1,1170,1053,603.85,449.15,1053
409,20250426,P007,C00205,2,10,745,25,481.45,0,7450,5587.5,4814.5,773,0
410,20231024,P007,C00521,4,2,1792,0,1322.84,0,3584,3584,2645.68,938.32,0
411,20241212,P005,C00591,3,11,807,5,647.11,1,8877,8433.15,7118.21,1314.94,8433.15
412,20240825,P012,C00441,1,1,1532,15,1083.6,0,1532,1302.2,1083.6,218.6,0
413,20241215,P006,C00134,3,1,884,10,658.2,1,884,795.6,658.2,137.4,795.6
414,20200804,P003,C00600,1,5,675,10,507.66,0,3375,3037.5,2538.3,499.2,0
415,20241031,P011,C00162,3,3,1333,15,689.25,1,3999,3399.15,2067.75,1331.4,3399.15
416,20241025,P003,C00492,1,9,1133,25,962.93,0,10197,7647.75,8666.37,-1018.62,0
417,20210719,P002,C00324,5,12,1188,15,838.07,0,14256,12117.6,10056.84,2060.76,0
418,20220820,P005,C00205,2,8,1549,25,803.19,0,12392,9294,6425.52,2868.48,0
419,20250114,P003,C00253,3,2,785,15,541.58,1,1570,1334.5,1083.16,251.34,1334.5
420,20241025,P010,C00296,4,6,1631,5,1042.97,0,9786,9296.7,6257.82,3038.88,0
421,20240907,P012,C00121,1,10,212,0,178.87,1,2120,2120,1788.7,331.3,2120
422,20230730,P001,C00118,4,11,509,25,318.82,0,5599,4199.25,3507.02,692.23,0
423,20241124,P011,C00305,4,5,694,10,535.28,1,3470,3123,2676.4,446.6,3123
424,20251027,P006,C00248,3,6,537,5,303.15,0,3222,3060.9,1818.9,1242,0
425,20230120,P011,C00210,2,9,1109,10,859.48,0,9981,8982.9,7735.32,1247.58,0
426,20241011,P005,C00321,2,12,194,30,103.07,0,2328,1629.6,1236.84,392.76,0
427,20200604,P009,C00437,5,7,802,5,410.44,0,5614,5333.3,2873.08,2460.22,0
428,20221027,P009,C00074,1,7,793,15,422.72,0,5551,4718.35,2959.04,1759.31,0
429,20201226,P011,C00571,2,1,220,25,124.4,0,220,165,124.4,40.6,0
430,20250330,P002,C00220,4,6,1200,30,811.46,1,7200,5040,4868.76,171.24,5040
431,20231210,P004,C00175,4,1,1135,30,870.39,0,1135,794.5,870.39,-75.89,0
432,20251022,P011,C00023,2,4,434,10,309.54,0,1736,1562.4,1238.16,324.24,0
433,20220202,P010,C00269,4,8,1597,25,1208.26,0,12776,9582,9666.08,-84.08,0
434,20221119,P002,C00552,4,11,1649,30,945.65,1,18139,12697.3,10402.15,2295.15,12697.3
435,20241217,P008,C00026,1,12,904,30,726.05,0,10848,7593.6,8712.6,-1119,0
436,20240614,P007,C00013,5,5,1237,25,890.98,1,6185,4638.75,4454.9,183.85,4638.75
437,20200216,P001,C00282,4,4,1446,25,1124.88,0,5784,4338,4499.52,-161.52,0
438,20220629,P002,C00015,1,8,1235,10,951.06,0,9880,8892,7608.48,1283.52,0
439,20200602,P010,C00114,5,4,1411,0,789.94,0,5644,5644,3159.76,2484.24,0
440,20220110,P004,C00227,4,11,1041,10,765.94,0,11451,10305.9,8425.34,1880.56,0
441,20210521,P012,C00189,3,3,1186,5,785.92,0,3558,3380.1,2357.76,1022.34,0
442,20230124,P002,C00072,3,9,289,5,201.33,1,2601,2470.95,1811.97,658.98,2470.95
443,20210615,P009,C00435,4,12,1358,10,767.37,1,16296,14666.4,9208.44,5457.96,14666.4
444,20230929,P009,C00323,1,3,428,15,218.74,1,1284,1091.4,656.22,435.18,1091.4
445,20240308,P004,C00455,2,7,1683,0,1212.98,0,11781,11781,8490.86,3290.14,0
446,20240904,P004,C00452,3,7,966,5,692.69,1,6762,6423.9,4848.83,1575.07,6423.9
447,20221214,P010,C00211,1,5,489,30,374.15,0,2445,1711.5,1870.75,-159.25,0
448,20231025,P007,C00151,2,4,1670,10,1387,0,6680,6012,5548,464,0
449,20220215,P005,C00168,2,7,1383,15,1136.75,0,9681,8228.85,7957.25,271.6,0
450,20200110,P006,C00362,1,7,1401,10,889.71,0,9807,8826.3,6227.97,2598.33,0
451,20200821,P006,C00556,5,7,1299,25,727.81,0,9093,6819.75,5094.67,1725.08,0
452,20251203,P010,C00460,3,6,335,10,265.7,0,2010,1809,1594.2,214.8,0
453,20230410,P002,C00382,4,11,1016,30,707.95,0,11176,7823.2,7787.45,35.75,0
454,20240309,P008,C00315,4,11,696,25,500.9,0,7656,5742,5509.9,232.1,0
455,20220419,P009,C00265,3,1,1524,25,1064.34,1,1524,1143,1064.34,78.66,1143
456,20220823,P005,C00553,4,8,1102,5,754.48,0,8816,8375.2,6035.84,2339.36,0
457,20241018,P002,C00110,5,2,464,20,250.43,0,928,742.4,500.86,241.54,0
458,20230612,P007,C00482,5,10,268,25,194.28,0,2680,2010,1942.8,67.2,0
459,20240319,P011,C00169,4,7,1098,5,576.53,0,7686,7301.7,4035.71,3265.99,0
460,20200213,P012,C00108,3,1,588,20,463.25,1,588,470.4,463.25,7.15,470.4
461,20200819,P009,C00360,1,11,1467,0,811.98,0,16137,16137,8931.78,7205.22,0
462,20240621,P004,C00333,2,6,833,20,433.63,0,4998,3998.4,2601.78,1396.62,0
463,20240719,P011,C00123,3,11,974,5,771.05,0,10714,10178.3,8481.55,1696.75,0
464,20230806,P006,C00188,5,12,1517,30,895.67,0,18204,12742.8,10748.04,1994.76,0
465,20221225,P005,C00132,4,12,1780,25,1090.3,0,21360,16020,13083.6,2936.4,0
466,20211005,P002,C00301,5,9,836,15,569.21,0,7524,6395.4,5122.89,1272.51,0
467,20200701,P006,C00212,3,4,1623,15,980.79,0,6492,5518.2,3923.16,1595.04,0
468,20221129,P001,C00590,1,8,1088,0,836.22,0,8704,8704,6689.76,2014.24,0
469,20210614,P009,C00002,3,6,1798,10,971.23,0,10788,9709.2,5827.38,3881.82,0
470,20201119,P011,C00278,5,11,708,15,446.65,0,7788,6619.8,4913.15,1706.65,0
471,20220621,P005,C00297,1,12,1316,10,894.54,0,15792,14212.8,10734.48,3478.32,0
472,20210625,P001,C00112,2,10,228,5,169.74,0,2280,2166,1697.4,468.6,0
473,20200804,P011,C00405,5,2,1780,30,957.57,0,3560,2492,1915.14,576.86,0
474,20250305,P011,C00174,5,11,843,15,479.47,0,9273,7882.05,5274.17,2607.88,0
475,20220114,P008,C00206,4,1,416,20,284.49,1,416,332.8,284.49,48.31,332.8
476,20201022,P010,C00058,3,11,468,25,375.94,0,5148,3861,4135.34,-274.34,0
477,20250906,P009,C00197,4,5,1722,0,906.8,1,8610,8610,4534,4076,8610
478,20240125,P004,C00454,5,2,502,5,396.05,0,1004,953.8,792.1,161.7,0
479,20250825,P008,C00574,4,11,799,10,643.67,1,8789,7910.1,7080.37,829.73,7910.1
480,20200413,P012,C00241,5,9,1218,25,897.67,0,10962,8221.5,8079.03,142.47,0
481,20231018,P007,C00383,2,8,1454,25,840.31,0,11632,8724,6722.48,2001.52,0
482,20210508,P003,C00571,2,12,1323,30,890.12,1,15876,11113.2,10681.44,431.76,11113.2
483,20221008,P010,C00004,5,7,1126,5,603.39,1,7882,7487.9,4223.73,3264.17,7487.9
484,20211106,P002,C00015,2,9,794,30,535.06,0,7146,5002.2,4815.54,186.66,0
485,20221014,P006,C00015,4,6,1550,25,892.98,0,9300,6975,5357.88,1617.12,0
486,20220630,P010,C00315,1,6,1019,15,705.63,0,6114,5196.9,4233.78,963.12,0
487,20251014,P005,C00171,3,1,660,10,359.84,0,660,594,359.84,234.16,0
488,20200505,P007,C00025,1,2,1023,20,832.12,0,2046,1636.8,1664.24,-27.44,0
489,20221109,P003,C00275,5,3,1191,0,878.39,0,3573,3573,2635.17,937.83,0
490,20250519,P007,C00439,1,6,1758,5,1033.14,0,10548,10020.6,6198.84,3821.76,0
491,20200103,P004,C00347,5,10,980,0,809.98,1,9800,9800,8099.8,1700.2,9800
492,20210327,P004,C00554,3,3,374,10,242.14,0,1122,1009.8,726.42,283.38,0
493,20251012,P008,C00459,3,6,536,25,349.67,0,3216,2412,2098.02,313.98,0
494,20240126,P006,C00342,1,7,598,30,411.43,0,4186,2930.2,2880.01,50.19,0
495,20250519,P010,C00107,1,8,294,5,179.3,0,2352,2234.4,1434.4,800,0
496,20250905,P009,C00421,2,5,706,5,478.38,0,3530,3353.5,2391.9,961.6,0
497,20200906,P005,C00561,3,12,521,0,386.29,1,6252,6252,4635.48,1616.52,6252
498,20210710,P010,C00210,2,11,1661,15,1210.72,1,18271,15530.35,13317.92,2212.43,15530.35
499,20251024,P010,C00349,1,8,1679,10,1020.87,0,13432,12088.8,8166.96,3921.84,0
500,20240809,P004,C00112,3,5,1319,20,1055.23,0,6595,5276,5276.15,-0.15,0
501,20230321,P002,C00403,4,8,1008,10,771.73,0,8064,7257.6,6173.84,1083.76,0
502,20250918,P001,C00276,3,7,295,5,150.1,0,2065,1961.75,1050.7,911.05,0
503,20201029,P011,C00247,1,7,696,5,571.53,0,4872,4628.4,4000.71,627.69,0
504,20211204,P002,C00223,1,3,179,10,134.34,0,537,483.3,403.02,80.28,0
505,20250301,P002,C00064,2,4,541,20,381.35,0,2164,1731.2,1525.4,205.8,0
506,20220317,P006,C00331,1,11,1411,10,886.44,0,15521,13968.9,9750.84,4218.06,0
507,20220329,P011,C00179,1,7,391,30,236.96,1,2737,1915.9,1658.72,257.18,1915.9
508,20250605,P012,C00274,3,11,927,15,693.99,0,10197,8667.45,7633.89,1033.56,0
509,20250221,P009,C00278,3,3,1349,0,988.23,0,4047,4047,2964.69,1082.31,0
510,20200130,P009,C00241,2,5,856,30,573.78,0,4280,2996,2868.9,127.1,0
511,20240604,P010,C00336,4,8,1515,5,961.45,1,12120,11514,7691.6,3822.4,11514
512,20200329,P008,C00491,4,10,1487,30,984.73,0,14870,10409,9847.3,561.7,0
513,20230417,P005,C00521,2,1,220,5,174.17,0,220,209,174.17,34.83,0
514,20240801,P011,C00473,3,12,1676,20,1266.85,0,20112,16089.6,15202.2,887.4,0
515,20210524,P010,C00460,5,10,794,20,626.39,0,7940,6352,6263.9,88.1,0
516,20200824,P006,C00489,1,10,619,5,508.59,0,6190,5880.5,5085.9,794.6,0
517,20220608,P004,C00510,1,7,296,25,214.28,0,2072,1554,1499.96,54.04,0
518,20250718,P001,C00584,5,9,709,5,472.17,0,6381,6061.95,4249.53,1812.42,0
519,20220311,P006,C00382,1,6,558,0,460.69,0,3348,3348,2764.14,583.86,0
520,20240726,P005,C00067,3,4,1145,0,798.62,0,4580,4580,3194.48,1385.52,0
521,20210706,P009,C00390,4,12,213,10,134.14,1,2556,2300.4,1609.68,690.72,2300.4
522,20230627,P003,C00407,4,11,830,30,638.35,0,9130,6391,7021.85,-630.85,0
523,20250405,P007,C00351,3,9,1690,30,1070.95,0,15210,10647,9638.55,1008.45,0
524,20251020,P001,C00266,4,3,402,15,303.33,0,1206,1025.1,909.99,115.11,0
525,20241015,P004,C00164,5,5,108,0,55.26,0,540,540,276.3,263.7,0
526,20241021,P010,C00005,5,10,1163,10,622.44,0,11630,10467,6224.4,4242.6,0
527,20200403,P004,C00045,2,3,968,10,526.67,0,2904,2613.6,1580.01,1033.59,0
528,20221204,P004,C00495,3,8,1602,10,966.57,1,12816,11534.4,7732.56,3801.84,11534.4
529,20210930,P011,C00068,4,2,1146,5,734.9,0,2292,2177.4,1469.8,707.6,0
530,20221122,P003,C00485,1,9,1370,25,837.96,0,12330,9247.5,7541.64,1705.86,0
531,20200227,P010,C00049,2,1,1010,25,636.15,1,1010,757.5,636.15,121.35,757.5
532,20240412,P004,C00495,1,5,574,5,422.99,0,2870,2726.5,2114.95,611.55,0
533,20231121,P011,C00013,5,7,459,15,342.68,1,3213,2731.05,2398.76,332.29,2731.05
534,20230825,P010,C00115,4,4,1689,10,1219.2,0,6756,6080.4,4876.8,1203.6,0
535,20211123,P012,C00363,4,3,645,20,452.05,0,1935,1548,1356.15,191.85,0
536,20200926,P006,C00255,3,8,221,25,175.68,0,1768,1326,1405.44,-79.44,0
537,20220726,P003,C00537,5,5,1544,25,838.5,0,7720,5790,4192.5,1597.5,0
538,20201006,P007,C00245,5,7,1002,0,829.19,1,7014,7014,5804.33,1209.67,7014
539,20211002,P011,C00599,5,5,892,15,649.87,0,4460,3791,3249.35,541.65,0
540,20241130,P002,C00548,2,10,1396,30,707.42,1,13960,9772,7074.2,2697.8,9772
541,20210417,P011,C00494,4,6,1620,25,1312.43,0,9720,7290,7874.58,-584.58,0
542,20220205,P008,C00495,4,11,1172,5,782.02,1,12892,12247.4,8602.22,3645.18,12247.4
543,20250809,P009,C00379,5,4,1126,0,835.95,0,4504,4504,3343.8,1160.2,0
544,20240107,P012,C00211,4,1,1564,15,1267.9,0,1564,1329.4,1267.9,61.5,0
545,20210327,P005,C00420,1,4,289,10,177.54,0,1156,1040.4,710.16,330.24,0
546,20240105,P007,C00160,4,11,1320,0,740.16,1,14520,14520,8141.76,6378.24,14520
547,20210812,P008,C00123,5,2,1657,25,1183.73,0,3314,2485.5,2367.46,118.04,0
548,20230324,P005,C00515,2,3,465,10,351.06,1,1395,1255.5,1053.18,202.32,1255.5
549,20230102,P007,C00157,5,10,625,20,472.07,0,6250,5000,4720.7,279.3,0
550,20210926,P007,C00254,2,11,743,5,391.09,0,8173,7764.35,4301.99,3462.36,0
551,20201102,P001,C00341,4,4,338,10,204.24,0,1352,1216.8,816.96,399.84,0
552,20250305,P005,C00482,3,4,767,5,631.39,1,3068,2914.6,2525.56,389.04,2914.6
553,20200308,P009,C00499,2,8,690,15,426.44,0,5520,4692,3411.52,1280.48,0
554,20230306,P006,C00477,5,1,664,25,371.16,0,664,498,371.16,126.84,0
555,20230721,P006,C00100,5,1,1123,5,841.8,0,1123,1066.85,841.8,225.05,0
556,20200831,P006,C00061,1,10,342,25,272.21,0,3420,2565,2722.1,-157.1,0
557,20250426,P004,C00076,2,9,672,0,485.71,1,6048,6048,4371.39,1676.61,6048
558,20200525,P002,C00118,4,3,122,15,96.26,0,366,311.1,288.78,22.32,0
559,20240318,P012,C00083,3,10,1455,30,898.57,1,14550,10185,8985.7,1199.3,10185
560,20210909,P003,C00494,2,11,1256,5,960.15,0,13816,13125.2,10561.65,2563.55,0
561,20200727,P003,C00329,4,4,613,25,444.19,0,2452,1839,1776.76,62.24,0
562,20200427,P006,C00034,2,4,1790,25,1114.82,1,7160,5370,4459.28,910.72,5370
563,20210609,P010,C00299,2,9,1341,25,1086.51,1,12069,9051.75,9778.59,-726.84,9051.75
564,20251205,P009,C00013,1,10,665,10,421.49,0,6650,5985,4214.9,1770.1,0
565,20220610,P011,C00048,3,5,1601,10,808.8,1,8005,7204.5,4044,3160.5,7204.5
566,20210226,P012,C00346,4,1,1207,20,665.19,0,1207,965.6,665.19,300.41,0
567,20210205,P004,C00252,5,12,1475,5,1130.89,0,17700,16815,13570.68,3244.32,0
568,20250827,P008,C00265,3,8,383,30,195.58,0,3064,2144.8,1564.64,580.16,0
569,20241118,P012,C00235,5,9,1177,25,768.6,0,10593,7944.75,6917.4,1027.35,0
570,20220408,P001,C00006,1,4,1366,20,905.57,0,5464,4371.2,3622.28,748.92,0
571,20240221,P008,C00481,1,10,1125,10,685.66,0,11250,10125,6856.6,3268.4,0
572,20220501,P006,C00509,5,4,1006,0,616.09,0,4024,4024,2464.36,1559.64,0
573,20220223,P002,C00598,3,9,1628,0,860.37,0,14652,14652,7743.33,6908.67,0
574,20211203,P002,C00560,3,2,603,25,380.6,0,1206,904.5,761.2,143.3,0
575,20250712,P012,C00261,2,11,1609,30,931.8,0,17699,12389.3,10249.8,2139.5,0
576,20230903,P006,C00010,5,8,880,20,713.29,0,7040,5632,5706.32,-74.32,0
577,20200603,P005,C00493,5,10,1298,15,756.4,0,12980,11033,7564,3469,0
578,20240304,P007,C00028,5,2,1173,10,922.08,0,2346,2111.4,1844.16,267.24,0
579,20210831,P002,C00052,4,2,1566,5,1228.25,0,3132,2975.4,2456.5,518.9,0
580,20240815,P006,C00489,4,11,251,0,207.18,0,2761,2761,2278.98,482.02,0
581,20240328,P002,C00592,2,4,473,0,294.9,0,1892,1892,1179.6,712.4,0
582,20230117,P003,C00093,1,5,945,5,760.4,1,4725,4488.75,3802,686.75,4488.75
583,20210727,P010,C00456,1,11,1219,10,760.04,1,13409,12068.1,8360.44,3707.66,12068.1
584,20210725,P011,C00581,2,6,828,25,602.47,1,4968,3726,3614.82,111.18,3726
585,20250206,P004,C00270,5,2,383,15,282.89,1,766,651.1,565.78,85.32,651.1
586,20221118,P006,C00258,2,9,1257,30,681.51,0,11313,7919.1,6133.59,1785.51,0
587,20230413,P004,C00196,1,1,1456,20,1025.93,1,1456,1164.8,1025.93,138.87,1164.8
588,20220102,P001,C00451,2,10,1307,10,858.63,0,13070,11763,8586.3,3176.7,0
589,20240324,P003,C00113,3,8,1142,25,871.95,1,9136,6852,6975.6,-123.6,6852
590,20210817,P011,C00484,4,6,1081,0,552.37,0,6486,6486,3314.22,3171.78,0
591,20250212,P007,C00153,3,4,243,15,175.15,0,972,826.2,700.6,125.6,0
592,20210223,P010,C00157,1,10,282,10,182.75,0,2820,2538,1827.5,710.5,0
